"","X.1","X","numquake","avgmag","summag","locx","locy","numdrill","sumbbls","sumpsi","numbigquake","rfp","catbig"
"207",207,207,0,0,0,-95.3625000000001,36.0611111111111,0,0,0,0,0.0177596475608202,0
"208",208,208,0,0,0,-95.1875000000001,36.0611111111111,0,0,0,0,0.0177596475608202,0
"209",209,209,0,0,0,-95.0125000000001,36.0611111111111,0,0,0,0,0.0177596475608202,0
"210",210,210,0,0,0,-94.8375000000001,36.0611111111111,0,0,0,0,0.0177596475608202,0
"211",211,211,0,0,0,-99.9125,35.9166666666667,0,0,0,0,0.0177596475608202,0
"212",212,212,0,0,0,-99.7375,35.9166666666667,0,0,0,0,0.0177596475608202,0
"213",213,213,0,0,0,-99.5625,35.9166666666667,0,0,0,0,0.0177596475608202,0
"214",214,214,0,0,0,-99.3875,35.9166666666667,0,0,0,0,0.0177596475608202,0
"215",215,215,0,0,0,-99.2125,35.9166666666667,0,0,0,0,0.0177596475608202,0
"216",216,216,0,0,0,-99.0375,35.9166666666667,0,0,0,0,0.0177596475608202,0
"217",217,217,0,0,0,-98.8625,35.9166666666667,0,0,0,0,0.0177596475608202,0
"218",218,218,0,0,0,-98.6875,35.9166666666667,0,0,0,0,0.0177596475608202,0
"219",219,219,0,0,0,-98.5125,35.9166666666667,1,10000,3000,0,-1.82354131794682e-17,0
"220",220,220,0,0,0,-98.3375,35.9166666666667,0,0,0,0,0.0177596475608202,0
"221",221,221,0,0,0,-98.1625,35.9166666666667,1,6000,2500,0,-1.74513181683267e-17,0
"222",222,222,0,0,0,-97.9875,35.9166666666667,1,6000,2500,0,-1.74513181683267e-17,0
"223",223,223,0,0,0,-97.8125,35.9166666666667,0,0,0,0,0.0177596475608202,0
"224",224,224,0,0,0,-97.6375,35.9166666666667,0,0,0,0,0.0177596475608202,0
"225",225,225,0,0,0,-97.4625,35.9166666666667,0,0,0,0,0.0177596475608202,0
"226",226,226,0,0,0,-97.2875,35.9166666666667,0,0,0,0,0.0177596475608202,0
"227",227,227,1,2.9,2.9,-97.1125,35.9166666666667,1,50000,1500,1,-1.59108837216593e-17,1
"228",228,228,0,0,0,-96.9375,35.9166666666667,0,0,0,0,0.0177596475608202,0
"229",229,229,0,0,0,-96.7625,35.9166666666667,0,0,0,0,0.0177596475608202,0
"230",230,230,0,0,0,-96.5875,35.9166666666667,0,0,0,0,0.0177596475608202,0
"231",231,231,0,0,0,-96.4125000000001,35.9166666666667,0,0,0,0,0.0177596475608202,0
"232",232,232,0,0,0,-96.2375000000001,35.9166666666667,2,1200,700,0,-1.44606548957427e-17,0
"233",233,233,0,0,0,-96.0625000000001,35.9166666666667,1,200,200,0,0.00018404058335637,0
"234",234,234,0,0,0,-95.8875000000001,35.9166666666667,0,0,0,0,0.0177596475608202,0
"235",235,235,0,0,0,-95.7125000000001,35.9166666666667,0,0,0,0,0.0177596475608202,0
"236",236,236,0,0,0,-95.5375000000001,35.9166666666667,4,30000,2335,0,-1.85407245112401e-17,0
"237",237,237,0,0,0,-95.3625000000001,35.9166666666667,5,37500,2835,0,-1.82978632246034e-17,0
"238",238,238,0,0,0,-95.1875000000001,35.9166666666667,0,0,0,0,0.0177596475608202,0
"239",239,239,0,0,0,-95.0125000000001,35.9166666666667,0,0,0,0,0.0177596475608202,0
"240",240,240,0,0,0,-94.8375000000001,35.9166666666667,0,0,0,0,0.0177596475608202,0
"241",241,241,0,0,0,-99.9125,35.7722222222222,0,0,0,0,0.0177596475608202,0
"242",242,242,0,0,0,-99.7375,35.7722222222222,0,0,0,0,0.0177596475608202,0
"243",243,243,0,0,0,-99.5625,35.7722222222222,0,0,0,0,0.0177596475608202,0
"244",244,244,0,0,0,-99.3875,35.7722222222222,1,7000,2000,0,-1.7576218258597e-17,0
"245",245,245,0,0,0,-99.2125,35.7722222222222,0,0,0,0,0.0177596475608202,0
"246",246,246,0,0,0,-99.0375,35.7722222222222,0,0,0,0,0.0177596475608202,0
"247",247,247,0,0,0,-98.8625,35.7722222222222,0,0,0,0,0.0177596475608202,0
"248",248,248,0,0,0,-98.6875,35.7722222222222,0,0,0,0,0.0177596475608202,0
"249",249,249,0,0,0,-98.5125,35.7722222222222,0,0,0,0,0.0177596475608202,0
"250",250,250,0,0,0,-98.3375,35.7722222222222,0,0,0,0,0.0177596475608202,0
"251",251,251,0,0,0,-98.1625,35.7722222222222,0,0,0,0,0.0177596475608202,0
"252",252,252,0,0,0,-97.9875,35.7722222222222,0,0,0,0,0.0177596475608202,0
"253",253,253,0,0,0,-97.8125,35.7722222222222,0,0,0,0,0.0177596475608202,0
"254",254,254,0,0,0,-97.6375,35.7722222222222,0,0,0,0,0.0177596475608202,0
"255",255,255,0,0,0,-97.4625,35.7722222222222,0,0,0,0,0.0177596475608202,0
